,Date,Derived Earnings Growth,S&P,S&P Earnings,S&P SPS,S&P Margins,Actual Earnings Growth,Sales YoY Growth,Derived Margins
232,2000-11-22,,1322.36,55.78,680.37,0.08198480238693652,,,
233,2000-11-23,,1322.36,55.78,680.37,0.08198480238693652,,,
234,2000-11-24,,1341.77,55.78,680.37,0.08198480238693652,,,
235,2000-11-27,,1348.97,55.79,680.36,0.08200070550884825,,,
236,2000-11-28,,1336.09,55.76,679.72,0.0820337786147237,,,
237,2000-11-29,,1341.91,55.76,679.71,0.08203498550852568,,,
238,2000-11-30,,1314.95,55.76,679.71,0.08203498550852568,,,
239,2000-12-01,,1315.23,55.59,679.77,0.08177766009091311,,,
240,2000-12-04,,1324.97,55.59,679.77,0.08177766009091311,,,
241,2000-12-05,,1376.54,55.67,679.73,0.08190016624247863,,,
242,2000-12-06,,1351.46,55.67,679.73,0.08190016624247863,,,
243,2000-12-07,,1343.55,55.62,679.67,0.0818338311239278,,,
244,2000-12-08,,1369.89,55.62,679.67,0.0818338311239278,,,
245,2000-12-11,,1380.2,55.68,683.53,0.0814594823928723,,,
246,2000-12-12,,1371.18,55.67,683.53,0.08144485245709772,,,
247,2000-12-13,,1359.99,55.67,683.53,0.08144485245709772,,,
248,2000-12-14,,1340.93,55.67,683.53,0.08144485245709772,,,
249,2000-12-15,,1312.15,55.67,683.53,0.08144485245709772,,,
250,2000-12-18,,1322.74,55.67,683.53,0.08144485245709772,,,
251,2000-12-19,,1305.6,55.67,683.53,0.08144485245709772,,,
252,2000-12-20,,1264.74,55.67,683.53,0.08144485245709772,,,
253,2000-12-21,,1274.86,55.69,683.45,0.08148364913307483,,,
254,2000-12-22,,1305.97,55.7,683.43,0.08150066575947794,,,
255,2000-12-25,,1305.97,55.7,683.42,0.08150185830089843,,,
256,2000-12-26,,1315.19,55.7,683.42,0.08150185830089843,,,
257,2000-12-27,,1328.92,55.7,683.42,0.08150185830089843,,,
258,2000-12-28,,1334.22,55.7,683.59,0.08148158984186428,,,
259,2000-12-29,,1320.28,55.7,683.59,0.08148158984186428,,,
260,2000-12-31,,1320.28,55.7,683.59,0.08148158984186428,,,
261,2001-01-01,,1320.28,55.68,683.56,0.08145590730879514,,,
262,2001-01-02,,1283.27,55.68,683.56,0.08145590730879514,14.426633785450061,,
263,2001-01-03,,1347.56,55.68,683.56,0.08145590730879514,14.426633785450061,,
264,2001-01-04,,1333.34,55.68,683.54,0.08145829066331159,14.426633785450061,,
265,2001-01-05,,1298.35,55.68,683.6,0.08145114101813926,14.426633785450061,,
266,2001-01-08,,1295.86,55.68,683.6,0.08145114101813926,14.426633785450061,,
267,2001-01-09,,1300.8,55.68,683.6,0.08145114101813926,14.426633785450061,,
268,2001-01-10,,1313.27,55.68,683.6,0.08145114101813926,14.426633785450061,,
269,2001-01-11,,1326.82,55.68,683.59,0.08145233253850992,14.426633785450061,,
270,2001-01-12,,1318.32,55.68,683.6,0.08145114101813926,14.356130622304386,,
271,2001-01-15,,1318.32,55.68,683.6,0.08145114101813926,14.356130622304386,,
272,2001-01-16,,1326.65,55.7,683.9,0.08144465565141103,14.3972068186486,,
273,2001-01-17,,1329.47,55.7,683.89,0.08144584655427042,13.789581205311553,,
274,2001-01-18,,1347.97,55.7,683.88,0.08144703749195766,13.789581205311553,,
275,2001-01-19,,1342.54,55.7,683.87,0.08144822846447425,13.789581205311553,,
276,2001-01-22,,1342.9,55.7,683.87,0.08144822846447425,13.789581205311553,,
277,2001-01-23,,1360.4,55.69,685.01,0.08129808323966073,13.653061224489793,,
278,2001-01-24,,1364.3,55.69,685.01,0.08129808323966073,13.69946917109024,,
279,2001-01-25,,1357.51,55.69,685.01,0.08129808323966073,13.72268735960791,,
280,2001-01-26,,1354.95,55.68,685.05,0.08127873877819138,13.655848132271897,,
281,2001-01-29,,1364.17,55.68,685.05,0.08127873877819138,13.632653061224499,,
282,2001-01-30,,1373.73,55.68,685.05,0.08127873877819138,13.632653061224499,,
283,2001-01-31,,1366.01,55.68,685.03,0.0812811117761266,13.632653061224499,,
284,2001-02-01,,1373.47,55.68,685.03,0.0812811117761266,13.632653061224499,,
285,2001-02-02,,1349.47,55.68,685.02,0.08128229832705615,13.632653061224499,,
286,2001-02-05,,1354.31,55.68,685.02,0.08128229832705615,13.632653061224499,,
287,2001-02-06,,1352.26,55.68,685.02,0.08128229832705615,13.632653061224499,,
288,2001-02-07,,1340.89,55.86,686.79,0.08133490586642206,13.99999999999999,,
289,2001-02-08,,1332.53,55.86,686.79,0.08133490586642206,13.99999999999999,,
290,2001-02-09,,1314.76,55.86,686.79,0.08133490586642206,13.99999999999999,,
291,2001-02-12,,1330.31,55.86,686.79,0.08133490586642206,13.99999999999999,,
292,2001-02-13,,1318.8,55.86,686.79,0.08133490586642206,13.99999999999999,,
293,2001-02-14,,1315.92,55.86,686.79,0.08133490586642206,13.99999999999999,,
294,2001-02-15,,1326.61,55.86,686.79,0.08133490586642206,13.99999999999999,,
295,2001-02-16,,1301.53,55.86,686.79,0.08133490586642206,13.99999999999999,,
296,2001-02-19,,1301.53,55.86,686.79,0.08133490586642206,13.99999999999999,,
297,2001-02-20,,1278.94,55.95,666.07,0.08400018016124432,14.160375433584992,,
298,2001-02-21,,1255.27,55.93,665.67,0.08402061081316568,14.119567435217316,,
299,2001-02-22,,1252.82,55.9,665.63,0.08398058981716569,14.058355437665782,,
300,2001-02-23,,1245.86,55.9,665.63,0.08398058981716569,9.009360374414976,,
301,2001-02-26,,1267.65,55.6,665.69,0.08352236025777764,8.360943285909173,,
302,2001-02-27,,1257.94,55.65,666.31,0.08351968303042127,8.437256430241625,,
303,2001-02-28,,1239.94,55.88,666.33,0.08386235048699593,9.055425448868082,,
304,2001-03-01,,1241.23,55.89,666.38,0.08387106455775983,9.245504300234565,,
305,2001-03-02,,1234.18,55.89,666.38,0.08387106455775983,9.224154778190341,,
306,2001-03-05,,1241.41,55.92,666.35,0.08391986193441885,9.282782880594098,,
307,2001-03-06,,1253.8,55.92,666.42,0.08391104708742235,9.304143862392511,,
308,2001-03-07,,1261.89,55.9,666.4,0.08388355342136855,8.924395946999208,,
309,2001-03-08,,1264.74,55.9,666.39,0.08388481219706179,8.797197353055664,,
310,2001-03-09,,1233.42,55.9,666.71,0.08384455010424322,8.776026464292652,,
311,2001-03-12,,1180.16,55.91,667.77,0.08372643275379248,8.816660179057978,,
312,2001-03-13,,1197.66,55.84,669.5,0.08340552651232264,8.659272231951753,,
313,2001-03-14,,1166.71,55.84,669.5,0.08340552651232264,8.722741433021808,,
314,2001-03-15,,1173.56,55.77,669.54,0.08329599426471906,8.523058960887342,,
315,2001-03-16,,1150.53,55.75,669.58,0.08326114877983212,7.938044530493715,,
316,2001-03-19,,1170.81,55.77,669.5,0.0833009708737864,8.081395348837205,,
317,2001-03-20,,1142.62,55.78,669.81,0.0832773473074454,8.690568978955572,,
318,2001-03-21,,1122.14,55.87,674.2,0.08286858498961731,8.802336903602725,,
319,2001-03-22,,1117.58,55.89,676.35,0.08263473053892216,7.7917068466730965,,
320,2001-03-23,,1139.83,55.9,676.15,0.0826739628780596,7.810993249758913,,
321,2001-03-26,,1152.69,55.43,677.99,0.08175636808802489,7.069731504732468,,
322,2001-03-27,,1182.17,55.15,677.24,0.0814334652412734,6.508304364619533,,
323,2001-03-28,,1153.29,55.16,677.31,0.08143981337939792,6.301792252842553,,
324,2001-03-29,,1147.95,55.07,676.98,0.08134656858400544,5.236002293139697,,
325,2001-03-30,,1160.33,55.04,680.48,0.0808840818245944,5.118411000763934,,
326,2001-03-31,,1160.33,55.04,680.48,0.0808840818245944,5.118411000763934,0.10017983198682257,
327,2001-04-02,,1145.87,55.03,685.98,0.08022099769672585,5.019083969465643,0.10017983198682257,
328,2001-04-03,,1106.46,55.03,685.98,0.08022099769672585,5.019083969465643,0.10017983198682257,
329,2001-04-04,,1103.25,55.03,685.98,0.08022099769672585,5.019083969465643,0.10017983198682257,
330,2001-04-05,,1151.44,55.03,685.98,0.08022099769672585,5.019083969465643,0.10017983198682257,
331,2001-04-06,,1128.43,55.03,685.98,0.08022099769672585,4.999045983590933,0.10017983198682257,
332,2001-04-09,,1137.59,55.02,685.98,0.08020642001224526,4.97996565540928,0.10017983198682257,
333,2001-04-10,,1168.38,55.01,685.73,0.08022107826695637,4.9608853272276265,0.10017983198682257,
334,2001-04-11,,1165.89,55.01,685.73,0.08022107826695637,4.9608853272276265,0.10017983198682257,
335,2001-04-12,,1183.5,55.01,685.73,0.08022107826695637,4.9608853272276265,0.10017983198682257,
336,2001-04-13,,1183.5,55.01,685.73,0.08022107826695637,5.061115355232992,0.10017983198682257,
337,2001-04-16,,1179.68,55.01,685.73,0.08022107826695637,5.061115355232992,0.10017983198682257,
338,2001-04-17,,1191.81,55.22,686.4,0.08044871794871795,5.462184873949583,0.10017983198682257,
339,2001-04-18,,1238.16,55.22,686.61,0.08042411266949213,5.462184873949583,0.10017983198682257,
340,2001-04-19,,1253.7,55.25,690.26,0.08004230290035638,5.559801299197553,0.10017983198682257,
341,2001-04-20,,1242.98,55.25,690.26,0.08004230290035638,5.559801299197553,0.10017983198682257,
342,2001-04-23,,1224.36,55.25,690.26,0.08004230290035638,5.559801299197553,0.10017983198682257,
343,2001-04-24,,1209.47,55.29,690.12,0.08011650147800382,5.656411236384495,0.10017983198682257,
344,2001-04-25,,1228.75,55.29,690.11,0.08011766240164611,5.656411236384495,0.10017983198682257,
345,2001-04-26,,1234.52,55.29,690.11,0.08011766240164611,5.636224684753532,0.10017983198682257,
346,2001-04-27,,1253.05,55.29,690.11,0.08011766240164611,5.636224684753532,0.10017983198682257,
347,2001-04-30,,1249.46,55.3,691.44,0.07997801689228276,5.655330531142511,0.10017983198682257,
348,2001-05-01,,1266.44,55.3,691.44,0.07997801689228276,5.655330531142511,0.10017983198682257,
349,2001-05-02,,1267.43,55.33,691.45,0.08002024730638513,5.712648070309512,0.10017983198682257,
350,2001-05-03,,1248.58,55.33,691.45,0.08002024730638513,5.712648070309512,0.10017983198682257,
351,2001-05-04,,1266.61,55.33,691.45,0.08002024730638513,5.712648070309512,0.10017983198682257,
352,2001-05-07,,1263.51,55.33,691.45,0.08002024730638513,5.712648070309512,0.10017983198682257,
353,2001-05-08,,1261.2,54.1,667.58,0.08103897660205518,3.3626289644631324,0.10017983198682257,
354,2001-05-09,,1255.54,54.12,667.9,0.08103009432549783,3.400840657241111,0.10017983198682257,
355,2001-05-10,,1255.18,54.12,670.47,0.08071949527943084,2.655538694992421,0.10017983198682257,
356,2001-05-11,,1245.67,53.42,676.11,0.07901081185014273,-0.6878601970626508,0.10017983198682257,
357,2001-05-14,,1248.92,53.33,684.62,0.07789722765913937,-2.0209443321697607,0.10017983198682257,
358,2001-05-15,,1249.44,52.37,689.84,0.07591615447060188,-3.8729809104258384,0.10017983198682257,
359,2001-05-16,,1284.99,52.42,689.6,0.07601508120649653,-3.657415916191864,0.10017983198682257,
360,2001-05-17,,1288.49,52.4,689.6,0.0759860788863109,-3.6055923473142015,0.10017983198682257,
361,2001-05-18,,1291.96,52.4,689.57,0.07598938468900908,-3.641044501655022,0.10017983198682257,
362,2001-05-21,,1312.83,52.4,689.79,0.07596514881340698,-3.676470588235292,0.10017983198682257,
363,2001-05-22,,1309.38,52.4,689.83,0.07596074395140831,-3.641044501655022,0.10017983198682257,
364,2001-05-23,,1289.05,52.42,689.81,0.07599193980951277,-3.604266274365575,0.10017983198682257,
365,2001-05-24,,1293.17,52.41,689.69,0.07599066247154518,-3.6226553880103096,0.10017983198682257,
366,2001-05-25,,1277.89,52.41,689.65,0.07599506996302471,-3.6226553880103096,0.10017983198682257,
367,2001-05-28,,1277.89,52.41,689.65,0.07599506996302471,-3.74655647382921,0.10017983198682257,
368,2001-05-29,,1267.93,52.41,688.36,0.07613748619908187,-3.6934950385887677,0.10017983198682257,
369,2001-05-30,,1248.08,52.4,688.36,0.07612295891684584,-3.641044501655022,0.10017983198682257,
370,2001-05-31,,1255.82,52.4,688.36,0.07612295891684584,-3.641044501655022,0.10017983198682257,
371,2001-06-01,,1260.67,52.4,688.35,0.07612406479262003,-3.641044501655022,0.10017983198682257,
372,2001-06-04,,1267.11,52.43,688.34,0.07616875381352238,-3.5504047093451008,0.10017983198682257,
373,2001-06-05,,1283.57,52.41,688.09,0.07616736182766788,-3.5871964679911716,0.10017983198682257,
374,2001-06-06,,1270.03,52.41,688.1,0.07616625490481034,-3.5871964679911716,0.10017983198682257,
375,2001-06-07,,1276.96,52.41,688.09,0.07616736182766788,-3.5871964679911716,0.10017983198682257,
376,2001-06-08,,1264.96,52.41,688.09,0.07616736182766788,-3.5517114464483024,0.10017983198682257,
377,2001-06-11,,1254.39,52.41,688.09,0.07616736182766788,-3.5517114464483024,0.10017983198682257,
378,2001-06-12,,1255.85,52.41,688.04,0.0761728969245974,-3.6403750689464998,0.10017983198682257,
379,2001-06-13,,1241.6,52.44,691.7,0.07581321382102066,-3.6206579672854233,0.10017983198682257,
380,2001-06-14,,1219.87,52.43,691.62,0.07580752436308956,-3.6567438441749367,0.10017983198682257,
381,2001-06-15,,1214.36,52.43,691.62,0.07580752436308956,-3.6567438441749367,0.10017983198682257,
382,2001-06-18,,1208.43,52.43,691.62,0.07580752436308956,-3.6567438441749367,0.10017983198682257,
383,2001-06-19,,1212.58,52.42,691.59,0.07579635333073063,-3.6751194413818467,0.10017983198682257,
384,2001-06-20,,1223.14,52.43,691.74,0.07579437360858125,-3.6744442403086497,0.10017983198682257,
385,2001-06-21,,1237.04,52.43,691.74,0.07579437360858125,-3.6744442403086497,0.10017983198682257,
386,2001-06-22,,1225.35,52.43,691.74,0.07579437360858125,-3.6744442403086497,0.10017983198682257,
387,2001-06-25,,1218.6,52.31,694.46,0.07532471272643493,-3.894910894727166,0.10017983198682257,
388,2001-06-26,,1216.76,52.31,694.44,0.07532688209204538,-3.894910894727166,0.10017983198682257,
389,2001-06-27,,1211.07,52.31,694.55,0.07531495212727667,-3.894910894727166,0.10017983198682257,
390,2001-06-28,,1226.2,52.31,694.54,0.07531603651337576,-3.894910894727166,0.10017983198682257,
391,2001-06-29,,1224.42,52.31,694.54,0.07531603651337576,-3.894910894727166,0.10017983198682257,
392,2001-06-30,,1224.42,52.31,694.54,0.07531603651337576,-3.894910894727166,0.05132785999142753,
393,2001-07-02,,1236.71,52.29,694.53,0.07528832447842426,-3.327787021630624,0.05132785999142753,
394,2001-07-03,,1234.45,52.29,694.53,0.07528832447842426,-3.327787021630624,0.05132785999142753,
395,2001-07-04,,1234.45,52.29,694.53,0.07528832447842426,-3.327787021630624,0.05132785999142753,
396,2001-07-05,,1219.24,52.29,694.54,0.07528724047571055,-3.327787021630624,0.05132785999142753,
397,2001-07-06,,1190.59,52.29,694.54,0.07528724047571055,-3.327787021630624,0.05132785999142753,
398,2001-07-09,,1198.78,52.29,694.53,0.07528832447842426,-3.327787021630624,0.05132785999142753,
399,2001-07-10,,1181.52,52.29,694.65,0.0752753185057223,-3.11284046692607,0.05132785999142753,
400,2001-07-11,,1180.18,52.29,694.65,0.0752753185057223,-3.11284046692607,0.05132785999142753,
401,2001-07-12,,1208.14,52.29,694.87,0.07525148588944694,-3.11284046692607,0.05132785999142753,
402,2001-07-13,,1215.68,52.29,695.04,0.07523308011049724,-3.11284046692607,0.05132785999142753,
403,2001-07-16,,1202.45,52.29,695.03,0.07523416255413436,-3.11284046692607,0.05132785999142753,
404,2001-07-17,,1214.44,52.29,695.03,0.07523416255413436,-3.11284046692607,0.05132785999142753,
405,2001-07-18,,1207.71,52.29,695.04,0.07523308011049724,-3.11284046692607,0.05132785999142753,
406,2001-07-19,,1215.02,52.29,694.81,0.07525798419711864,-3.11284046692607,0.05132785999142753,
407,2001-07-20,,1210.85,52.29,694.8,0.07525906735751296,-3.11284046692607,0.05132785999142753,
408,2001-07-23,,1191.03,52.29,694.74,0.07526556697469557,-3.11284046692607,0.05132785999142753,
409,2001-07-24,,1171.65,52.28,694.7,0.07525550597380164,-3.1313692792292014,0.05132785999142753,
410,2001-07-25,,1190.49,52.28,694.74,0.07525117310072833,-3.1313692792292014,0.05132785999142753,
411,2001-07-26,,1202.93,52.28,694.72,0.07525333947489636,-3.1313692792292014,0.05132785999142753,
412,2001-07-27,,1205.82,52.28,694.75,0.07525008996041742,-3.1313692792292014,0.05132785999142753,
413,2001-07-30,,1204.52,52.28,694.74,0.07525117310072833,-3.1313692792292014,0.05132785999142753,
414,2001-07-31,,1211.23,52.28,694.74,0.07525117310072833,-3.1313692792292014,0.05132785999142753,
415,2001-08-01,,1215.93,52.28,694.74,0.07525117310072833,-3.1313692792292014,0.05132785999142753,
416,2001-08-02,,1220.75,52.28,694.74,0.07525117310072833,-3.1313692792292014,0.05132785999142753,
417,2001-08-03,,1214.35,52.28,694.75,0.07525008996041742,-3.1313692792292014,0.05132785999142753,
418,2001-08-06,,1200.48,52.28,694.75,0.07525008996041742,-3.1313692792292014,0.05132785999142753,
419,2001-08-07,,1204.4,51.57,682.72,0.07553609093039607,-4.4469149527515235,0.05132785999142753,
420,2001-08-08,,1183.53,51.49,686.9,0.07495996506041637,-5.157487566771035,0.05132785999142753,
421,2001-08-09,,1183.43,51.53,694.31,0.07421756852126572,-5.414831130690157,0.05132785999142753,
422,2001-08-10,,1190.16,51.54,694.3,0.07423304047241827,-4.942825525636296,0.05132785999142753,
423,2001-08-13,,1191.29,51.12,699.55,0.07307554856693589,-5.977561155048738,0.05132785999142753,
424,2001-08-14,,1186.73,49.73,704.39,0.07060009369809338,-8.96943071572397,0.05132785999142753,
425,2001-08-15,,1178.02,49.81,705.87,0.070565401561194,-8.906364301389901,0.05132785999142753,
426,2001-08-16,,1181.66,49.84,705.73,0.07062190922874187,-8.55045871559632,0.05132785999142753,
427,2001-08-17,,1161.97,49.84,705.73,0.07062190922874187,-8.55045871559632,0.05132785999142753,
428,2001-08-20,,1171.41,49.83,705.66,0.07061474364424794,-8.585580627407818,0.05132785999142753,
429,2001-08-21,,1157.26,49.83,705.61,0.07061974745255878,-8.585580627407818,0.05132785999142753,
430,2001-08-22,,1165.31,49.83,706.03,0.07057773748990837,-8.568807339449547,0.05132785999142753,
431,2001-08-23,,1162.09,49.79,706.12,0.07051209426159859,-8.642201834862384,0.05132785999142753,
432,2001-08-24,,1184.93,49.79,706.13,0.07051109569059522,-8.642201834862384,0.05132785999142753,
433,2001-08-27,,1179.21,49.79,706.13,0.07051109569059522,-8.642201834862384,0.05132785999142753,
434,2001-08-28,,1161.51,49.79,706.16,0.0705081001472754,-8.575100991553441,0.05132785999142753,
435,2001-08-29,,1148.6,49.79,706.16,0.0705081001472754,-8.575100991553441,0.05132785999142753,
436,2001-08-30,,1129.03,49.79,706.16,0.0705081001472754,-8.575100991553441,0.05132785999142753,
437,2001-08-31,,1133.58,49.79,706.25,0.07049911504424779,-8.575100991553441,0.05132785999142753,
438,2001-09-03,,1133.58,49.83,706.2,0.0705607476635514,-8.316467341306355,0.05132785999142753,
439,2001-09-04,,1132.94,49.83,706.2,0.0705607476635514,-8.232044198895029,0.05132785999142753,
440,2001-09-05,,1131.74,49.83,706.2,0.0705607476635514,-8.232044198895029,0.05132785999142753,
441,2001-09-06,,1106.4,49.84,706.26,0.07056891229858693,-8.21362799263351,0.05132785999142753,
442,2001-09-07,,1085.78,49.84,706.34,0.07056091967041368,-8.21362799263351,0.05132785999142753,
443,2001-09-10,,1092.54,49.84,705.67,0.07062791389743082,-8.264310693907595,0.05132785999142753,
444,2001-09-11,,1092.54,49.84,705.65,0.07062991568057819,-8.466483011937553,0.05132785999142753,
445,2001-09-12,,1092.54,49.84,705.65,0.07062991568057819,-8.466483011937553,0.05132785999142753,
446,2001-09-13,,1092.54,49.83,709.09,0.07027316701688079,-8.5352422907489,0.05132785999142753,
447,2001-09-14,,1092.54,49.84,710.04,0.07019322855050421,-8.516886930983835,0.05132785999142753,
448,2001-09-17,,1038.77,49.83,709.95,0.07018804141136699,-8.5352422907489,0.05132785999142753,
449,2001-09-18,,1032.74,49.83,709.94,0.07018903005887821,-8.5352422907489,0.05132785999142753,
450,2001-09-19,,1016.1,43.97,709.91,0.061937428688143566,-19.29148311306902,0.05132785999142753,
451,2001-09-20,,984.54,43.97,709.91,0.061937428688143566,-19.3211009174312,0.05132785999142753,
452,2001-09-21,,965.8,43.97,709.91,0.061937428688143566,-19.3211009174312,0.05132785999142753,
453,2001-09-24,,1003.45,43.97,709.91,0.061937428688143566,-19.3211009174312,0.05132785999142753,
454,2001-09-25,,1012.27,43.98,709.9,0.06195238766023383,-19.302752293577985,0.05132785999142753,
455,2001-09-26,,1007.04,43.98,709.9,0.06195238766023383,-19.302752293577985,0.05132785999142753,
456,2001-09-27,,1018.61,43.98,709.84,0.06195762425335286,-19.13954771097629,0.05132785999142753,
457,2001-09-28,,1040.94,43.98,708.25,0.062096717260854216,-19.13954771097629,0.05132785999142753,
458,2001-09-30,,1040.94,43.98,708.25,0.062096717260854216,-19.13954771097629,-0.018255091471014118,
459,2001-10-01,,1038.55,43.93,708.14,0.06203575564153981,-19.201765679602723,-0.018255091471014118,
460,2001-10-02,,1051.33,43.93,708.11,0.06203838386691333,-19.201765679602723,-0.018255091471014118,
461,2001-10-03,,1072.28,43.93,708.08,0.06204101231499265,-19.201765679602723,-0.018255091471014118,
462,2001-10-04,,1069.63,43.93,708.08,0.06204101231499265,-19.201765679602723,-0.018255091471014118,
463,2001-10-05,,1071.38,43.93,708.08,0.06204101231499265,-19.201765679602723,-0.018255091471014118,
464,2001-10-08,,1062.44,43.93,708.08,0.06204101231499265,-19.201765679602723,-0.018255091471014118,
465,2001-10-09,,1056.75,43.93,708.22,0.06202874812911242,-19.201765679602723,-0.018255091471014118,
466,2001-10-10,,1080.99,43.93,708.21,0.06202962398158738,-19.201765679602723,-0.018255091471014118,
467,2001-10-11,,1097.43,43.93,708.21,0.06202962398158738,-19.305657604702418,-0.018255091471014118,
468,2001-10-12,,1091.65,43.93,708.21,0.06202962398158738,-19.305657604702418,-0.018255091471014118,
469,2001-10-15,,1089.98,43.93,708.21,0.06202962398158738,-19.305657604702418,-0.018255091471014118,
470,2001-10-16,,1097.54,43.93,708.21,0.06202962398158738,-19.305657604702418,-0.018255091471014118,
471,2001-10-17,,1077.09,43.93,708.21,0.06202962398158738,-19.276001470047778,-0.018255091471014118,
472,2001-10-18,,1068.61,43.93,708.04,0.06204451725891193,-19.276001470047778,-0.018255091471014118,
473,2001-10-19,,1073.48,43.93,708.0,0.06204802259887006,-19.276001470047778,-0.018255091471014118,
474,2001-10-22,,1089.9,43.93,708.0,0.06204802259887006,-19.276001470047778,-0.018255091471014118,
475,2001-10-23,,1084.78,43.93,709.07,0.061954390962810434,-19.276001470047778,-0.018255091471014118,
476,2001-10-24,,1085.2,43.93,709.09,0.06195264352903016,-19.276001470047778,-0.018255091471014118,
477,2001-10-25,,1100.09,43.93,709.13,0.06194914895717287,-19.276001470047778,-0.018255091471014118,
478,2001-10-26,,1104.61,43.93,709.15,0.06194740181907918,-19.276001470047778,-0.018255091471014118,
479,2001-10-29,,1078.3,43.93,709.19,0.061943907838519996,-19.276001470047778,-0.018255091471014118,
480,2001-10-30,,1059.79,43.93,709.19,0.061943907838519996,-19.276001470047778,-0.018255091471014118,
481,2001-10-31,,1059.78,43.93,709.18,0.06194478129670888,-19.276001470047778,-0.018255091471014118,
482,2001-11-01,,1084.1,43.93,709.18,0.06194478129670888,-19.276001470047778,-0.018255091471014118,
483,2001-11-02,,1087.2,43.93,709.58,0.06190986217198906,-19.276001470047778,-0.018255091471014118,
484,2001-11-05,,1102.84,43.93,709.58,0.06190986217198906,-19.276001470047778,-0.018255091471014118,
485,2001-11-06,,1118.86,43.93,709.58,0.06190986217198906,-19.276001470047778,-0.018255091471014118,
486,2001-11-07,,1115.8,47.08,687.28,0.06850192061459667,-13.487688349871373,-0.018255091471014118,
487,2001-11-08,,1118.54,47.11,689.38,0.06833676636978155,-16.634224031144928,-0.018255091471014118,
488,2001-11-09,,1120.31,47.28,696.05,0.06792615473026363,-16.333392319943364,-0.018255091471014118,
489,2001-11-12,,1118.33,47.15,697.08,0.06763929534630171,-15.86366880799429,-0.018255091471014118,
490,2001-11-13,,1139.09,45.55,697.88,0.06526910070499226,-18.016558675305983,-0.018255091471014118,
491,2001-11-14,,1141.21,45.28,700.06,0.06468017027111962,-18.85304659498207,-0.018255091471014118,
492,2001-11-15,,1142.24,45.22,699.5,0.06464617583988563,-18.975094069163234,-0.018255091471014118,
493,2001-11-16,,1138.65,45.22,699.52,0.0646443275388838,-18.975094069163234,-0.018255091471014118,
494,2001-11-19,,1151.06,45.1,702.09,0.06423677876055776,-19.161139989245378,-0.018255091471014118,
495,2001-11-20,,1142.66,44.79,702.13,0.06379160554313304,-19.702402294729293,-0.018255091471014118,
496,2001-11-21,,1137.03,44.79,700.02,0.06398388617468072,-19.702402294729293,-0.018255091471014118,
497,2001-11-22,,1137.03,44.79,700.02,0.06398388617468072,-19.702402294729293,-0.018255091471014118,
498,2001-11-23,,1150.34,44.79,700.02,0.06398388617468072,-19.702402294729293,-0.018255091471014118,
499,2001-11-25,-7.513797256652168,1150.34,44.79,700.02,0.06398388617468072,-19.702402294729293,-0.018255091471014118,
500,2001-11-26,-7.578471486944608,1157.42,44.79,700.02,0.06398388617468072,-19.716795124574293,-0.018255091471014118,
501,2001-11-27,-7.5189992147720375,1149.5,44.77,699.98,0.06395897025629305,-19.70946915351506,-0.018255091471014118,
502,2001-11-28,-7.5189992147720375,1128.52,44.75,699.97,0.06393131134191465,-19.74533715925394,-0.018255091471014118,
503,2001-11-29,-7.5189992147720375,1140.2,44.75,700.04,0.06392491857608137,-19.74533715925394,-0.018255091471014118,
504,2001-11-30,-7.644893526587538,1139.45,44.75,700.04,0.06392491857608137,-19.499910055765433,-0.018255091471014118,
505,2001-11-30,-7.60588223070269,1139.45,44.75,700.04,0.06392491857608137,-19.499910055765433,-0.018255091471014118,
506,2001-12-01,-7.439115400914005,1139.45,44.75,700.04,0.06392491857608137,-19.499910055765433,-0.018255091471014118,
507,2001-12-02,-7.4158843751287975,1139.45,44.75,700.04,0.06392491857608137,-19.499910055765433,-0.018255091471014118,
508,2001-12-03,-7.527980252656988,1129.9,44.79,700.03,0.06398297215833608,-19.427954668105784,-0.018255091471014118,
509,2001-12-04,-7.527980252656988,1144.8,44.79,700.08,0.06397840246828933,-19.54373989581463,-0.018255091471014118,
510,2001-12-05,-7.527980252656988,1170.35,44.79,700.05,0.06398114420398543,-19.54373989581463,-0.018255091471014118,
511,2001-12-06,-7.6760742510891475,1167.1,44.79,700.38,0.06395099802964105,-19.47141316073354,-0.018255091471014118,
512,2001-12-07,-7.6589484266228,1158.31,44.79,700.38,0.06395099802964105,-19.47141316073354,-0.018255091471014118,
513,2001-12-08,-7.993494975868515,1158.31,44.79,700.38,0.06395099802964105,-19.47141316073354,-0.018255091471014118,
514,2001-12-09,-8.076321146938852,1158.31,44.79,700.38,0.06395099802964105,-19.47141316073354,-0.018255091471014118,
515,2001-12-10,-8.167959758568458,1139.93,44.79,700.38,0.06395099802964105,-19.55818965517242,-0.018255091471014118,
516,2001-12-11,-8.167959758568458,1136.76,44.85,698.8,0.06418145392100745,-19.435961918447997,-0.018255091471014118,
517,2001-12-12,-8.167959758568458,1137.07,44.84,702.05,0.06387009472259811,-19.453924914675767,-0.018255091471014118,
518,2001-12-13,-8.203186830062322,1119.38,44.84,702.05,0.06387009472259811,-19.453924914675767,-0.018255091471014118,
519,2001-12-14,-8.186559075046233,1123.09,44.85,702.16,0.06387433063689188,-19.435961918447997,-0.018255091471014118,
